Date,Price
21/7/2015 9:00:00,194.820007
21/7/2015 16:00:00,194.169998
22/7/2015 9:00:00,193.380005
22/7/2015 16:00:00,193.789993
23/7/2015 9:00:00,194
23/7/2015 16:00:00,192.679993
24/7/2015 9:00:00,192.860001
24/7/2015 16:00:00,190.669998
27/7/2015 9:00:00,189.779999
27/7/2015 16:00:00,189.589996
28/7/2015 9:00:00,190.589996
28/7/2015 16:00:00,191.889999
29/7/2015 9:00:00,192.070007
29/7/2015 16:00:00,193.25
30/7/2015 9:00:00,192.770004
30/7/2015 16:00:00,193.279999
31/7/2015 9:00:00,193.919998
31/7/2015 16:00:00,192.949997
3/8/2015 9:00:00,193
3/8/2015 16:00:00,192.350006
4/8/2015 9:00:00,192.350006
4/8/2015 16:00:00,191.970001
5/8/2015 9:00:00,193.039993
5/8/2015 16:00:00,192.639999
6/8/2015 9:00:00,192.770004
6/8/2015 16:00:00,191.169998
7/8/2015 9:00:00,190.880005
7/8/2015 16:00:00,190.669998
10/8/2015 9:00:00,191.899994
10/8/2015 16:00:00,193.089996
11/8/2015 9:00:00,191.639999
11/8/2015 16:00:00,191.320007
12/8/2015 9:00:00,189.880005
12/8/2015 16:00:00,191.490005
13/8/2015 9:00:00,191.419998
13/8/2015 16:00:00,191.279999
14/8/2015 9:00:00,191.119995
14/8/2015 16:00:00,192.020004
17/8/2015 9:00:00,191.419998
17/8/2015 16:00:00,193.089996
18/8/2015 9:00:00,192.839996
18/8/2015 16:00:00,192.5
19/8/2015 9:00:00,191.779999
19/8/2015 16:00:00,190.979996
20/8/2015 9:00:00,189.360001
20/8/2015 16:00:00,186.970001
21/8/2015 9:00:00,185.080002
21/8/2015 16:00:00,181.039993
24/8/2015 9:00:00,172
24/8/2015 16:00:00,173.660004
25/8/2015 9:00:00,179.160004
25/8/2015 16:00:00,171.550003
26/8/2015 9:00:00,176.229996
26/8/2015 16:00:00,178.360001
27/8/2015 9:00:00,180.800003
27/8/2015 16:00:00,182.720001
28/8/2015 9:00:00,181.970001
28/8/2015 16:00:00,182.720001
31/8/2015 9:00:00,181.679993
31/8/2015 16:00:00,181.110001
1/9/2015 9:00:00,177.110001
1/9/2015 16:00:00,175.580002
2/9/2015 9:00:00,178.479996
2/9/2015 16:00:00,179.119995
3/9/2015 9:00:00,179.960007
3/9/2015 16:00:00,179.270004
4/9/2015 9:00:00,176.880005
4/9/2015 16:00:00,176.490005
8/9/2015 9:00:00,179.669998
8/9/2015 16:00:00,181.009995
9/9/2015 9:00:00,182.800003
9/9/2015 16:00:00,178.570007
10/9/2015 9:00:00,178.25
10/9/2015 16:00:00,179.570007
11/9/2015 9:00:00,179.089996
11/9/2015 16:00:00,180.320007
14/9/2015 9:00:00,180.580002
14/9/2015 16:00:00,179.639999
15/9/2015 9:00:00,180.220001
15/9/2015 16:00:00,181.979996
16/9/2015 9:00:00,182.339996
16/9/2015 16:00:00,183.570007
17/9/2015 9:00:00,183.399994
17/9/2015 16:00:00,183.089996
18/9/2015 9:00:00,180.410004
18/9/2015 16:00:00,180.130005
21/9/2015 9:00:00,180.149994
21/9/2015 16:00:00,180.100006
22/9/2015 9:00:00,177.800003
22/9/2015 16:00:00,177.75
23/9/2015 9:00:00,177.990005
23/9/2015 16:00:00,177.429993
24/9/2015 9:00:00,176.050003
24/9/2015 16:00:00,176.880005
25/9/2015 9:00:00,178.479996
25/9/2015 16:00:00,176.759995
28/9/2015 9:00:00,175.860001
28/9/2015 16:00:00,172.309998
29/9/2015 9:00:00,172.669998
29/9/2015 16:00:00,172.399994
30/9/2015 9:00:00,174.559998
30/9/2015 16:00:00,175.710007
1/10/2015 9:00:00,175.970001
1/10/2015 16:00:00,176.199997
2/10/2015 9:00:00,174
2/10/2015 16:00:00,178.75
5/10/2015 9:00:00,180.139999
5/10/2015 16:00:00,181.960007
6/10/2015 9:00:00,181.880005
6/10/2015 16:00:00,181.350006
7/10/2015 9:00:00,182.399994
7/10/2015 16:00:00,182.869995
8/10/2015 9:00:00,182.440002
8/10/2015 16:00:00,184.479996
9/10/2015 9:00:00,184.660004
9/10/2015 16:00:00,184.580002
12/10/2015 9:00:00,184.679993
12/10/2015 16:00:00,184.800003
13/10/2015 9:00:00,183.979996
13/10/2015 16:00:00,183.570007
14/10/2015 9:00:00,183.449997
14/10/2015 16:00:00,182.710007
15/10/2015 9:00:00,183.399994
15/10/2015 16:00:00,185.449997
16/10/2015 9:00:00,185.919998
16/10/2015 16:00:00,186.199997
19/10/2015 9:00:00,185.660004
19/10/2015 16:00:00,186.419998
20/10/2015 9:00:00,186.020004
20/10/2015 16:00:00,186.179993
21/10/2015 9:00:00,186.789993
21/10/2015 16:00:00,184.970001
22/10/2015 9:00:00,186.020004
22/10/2015 16:00:00,188.169998
23/10/2015 9:00:00,190
23/10/2015 16:00:00,190.220001
26/10/2015 9:00:00,190.110001
26/10/2015 16:00:00,189.770004
27/10/2015 9:00:00,189.080002
27/10/2015 16:00:00,189.399994
28/10/2015 9:00:00,189.839996
28/10/2015 16:00:00,191.600006
29/10/2015 9:00:00,191.039993
29/10/2015 16:00:00,191.529999
30/10/2015 9:00:00,191.820007
30/10/2015 16:00:00,190.559998
2/11/2015 9:00:00,190.979996
2/11/2015 16:00:00,192.820007
3/11/2015 9:00:00,192.539993
3/11/2015 16:00:00,193.429993
4/11/2015 9:00:00,193.770004
4/11/2015 16:00:00,192.880005
5/11/2015 9:00:00,192.990005
5/11/2015 16:00:00,192.639999
6/11/2015 9:00:00,192.259995
6/11/2015 16:00:00,192.559998
9/11/2015 9:00:00,191.889999
9/11/2015 16:00:00,190.759995
10/11/2015 9:00:00,190.259995
10/11/2015 16:00:00,191.119995
11/11/2015 9:00:00,191.479996
11/11/2015 16:00:00,190.389999
12/11/2015 9:00:00,189.360001
12/11/2015 16:00:00,187.839996
13/11/2015 9:00:00,187.350006
13/11/2015 16:00:00,185.669998
16/11/2015 9:00:00,185.5
16/11/2015 16:00:00,188.520004
17/11/2015 9:00:00,188.860001
17/11/2015 16:00:00,188.289993
18/11/2015 9:00:00,188.910004
18/11/2015 16:00:00,191.320007
19/11/2015 9:00:00,191.300003
19/11/2015 16:00:00,191.220001
20/11/2015 9:00:00,192.009995
20/11/2015 16:00:00,191.929993
23/11/2015 9:00:00,191.889999
23/11/2015 16:00:00,191.710007
24/11/2015 9:00:00,190.630005
24/11/2015 16:00:00,192.020004
25/11/2015 9:00:00,192.149994
25/11/2015 16:00:00,191.960007
27/11/2015 9:00:00,192.080002
27/11/2015 16:00:00,192.149994
30/11/2015 9:00:00,192.449997
30/11/2015 16:00:00,191.369995
1/12/2015 9:00:00,192.050003
1/12/2015 16:00:00,193.220001
2/12/2015 9:00:00,193.179993
2/12/2015 16:00:00,191.179993
3/12/2015 9:00:00,191.559998
3/12/2015 16:00:00,188.460007
4/12/2015 9:00:00,188.990005
4/12/2015 16:00:00,192.160004
7/12/2015 9:00:00,191.880005
7/12/2015 16:00:00,190.949997
8/12/2015 9:00:00,189.25
8/12/2015 16:00:00,189.729996
9/12/2015 9:00:00,189.119995
9/12/2015 16:00:00,188.309998
10/12/2015 9:00:00,188.5
10/12/2015 16:00:00,188.740005
11/12/2015 9:00:00,186.440002
11/12/2015 16:00:00,184.979996
14/12/2015 9:00:00,185.320007
14/12/2015 16:00:00,186.089996
15/12/2015 9:00:00,187.75
15/12/2015 16:00:00,188.029999
16/12/2015 9:00:00,189.279999
16/12/2015 16:00:00,190.669998
17/12/2015 9:00:00,191.139999
17/12/2015 16:00:00,187.889999
18/12/2015 9:00:00,186.949997
18/12/2015 16:00:00,184.399994
21/12/2015 9:00:00,184.740005
21/12/2015 16:00:00,184.929993
22/12/2015 9:00:00,185.850006
22/12/2015 16:00:00,186.600006
23/12/2015 9:00:00,187.75
23/12/2015 16:00:00,188.839996
24/12/2015 9:00:00,188.690002
24/12/2015 16:00:00,188.509995
28/12/2015 9:00:00,187.850006
28/12/2015 16:00:00,188.100006
29/12/2015 9:00:00,189.429993
29/12/2015 16:00:00,190.199997
30/12/2015 9:00:00,189.970001
30/12/2015 16:00:00,188.800003
31/12/2015 9:00:00,188.119995
31/12/2015 16:00:00,186.929993
4/1/2016 9:00:00,183.770004
4/1/2016 16:00:00,184.309998
5/1/2016 9:00:00,184.570007
5/1/2016 16:00:00,184.639999
6/1/2016 9:00:00,181.929993
6/1/2016 16:00:00,182.300003
7/1/2016 9:00:00,179.149994
7/1/2016 16:00:00,177.860001
8/1/2016 9:00:00,178.970001
8/1/2016 16:00:00,175.970001
11/1/2016 9:00:00,177.039993
11/1/2016 16:00:00,175.990005
12/1/2016 9:00:00,177.75
12/1/2016 16:00:00,177.449997
13/1/2016 9:00:00,178.429993
13/1/2016 16:00:00,173.110001
14/1/2016 9:00:00,173.789993
14/1/2016 16:00:00,175.919998
15/1/2016 9:00:00,171.199997
15/1/2016 16:00:00,172.149994
19/1/2016 9:00:00,174.199997
19/1/2016 16:00:00,172.339996
20/1/2016 9:00:00,169.589996
20/1/2016 16:00:00,170.320007
21/1/2016 9:00:00,170.789993
21/1/2016 16:00:00,171.149994
22/1/2016 9:00:00,174.029999
22/1/2016 16:00:00,174.660004
25/1/2016 9:00:00,174.100006
25/1/2016 16:00:00,172.070007
26/1/2016 9:00:00,172.850006
26/1/2016 16:00:00,174.399994
27/1/2016 9:00:00,173.889999
27/1/2016 16:00:00,172.419998
28/1/2016 9:00:00,174.130005
28/1/2016 16:00:00,173.360001
29/1/2016 9:00:00,174.339996
29/1/2016 16:00:00,177.75
1/2/2016 9:00:00,176.610001
1/2/2016 16:00:00,177.589996
2/2/2016 9:00:00,175.860001
2/2/2016 16:00:00,174.369995
3/2/2016 9:00:00,175.470001
3/2/2016 16:00:00,175.389999
4/2/2016 9:00:00,174.949997
4/2/2016 16:00:00,175.610001
5/2/2016 9:00:00,175.039993
5/2/2016 16:00:00,172.309998
8/2/2016 9:00:00,170.289993
8/2/2016 16:00:00,169.940002
9/2/2016 9:00:00,168.179993
9/2/2016 16:00:00,169.990005
10/2/2016 9:00:00,170.929993
10/2/2016 16:00:00,169.880005
11/2/2016 9:00:00,167.259995
11/2/2016 16:00:00,167.699997
12/2/2016 9:00:00,169.539993
12/2/2016 16:00:00,171.139999
16/2/2016 9:00:00,173.199997
16/2/2016 16:00:00,174.009995
17/2/2016 9:00:00,175.320007
17/2/2016 16:00:00,176.860001
18/2/2016 9:00:00,177.199997
18/2/2016 16:00:00,176.110001
19/2/2016 9:00:00,175.279999
19/2/2016 16:00:00,176.070007
22/2/2016 9:00:00,177.779999
22/2/2016 16:00:00,178.589996
23/2/2016 9:00:00,177.919998
23/2/2016 16:00:00,176.350006
24/2/2016 9:00:00,174.789993
24/2/2016 16:00:00,177.179993
25/2/2016 9:00:00,177.699997
25/2/2016 16:00:00,179.309998
26/2/2016 9:00:00,180.199997
26/2/2016 16:00:00,178.979996
29/2/2016 9:00:00,178.940002
29/2/2016 16:00:00,177.380005
1/3/2016 9:00:00,178.839996
1/3/2016 16:00:00,181.75
2/3/2016 9:00:00,181.360001
2/3/2016 16:00:00,182.520004
3/3/2016 9:00:00,182.270004
3/3/2016 16:00:00,183.190002
4/3/2016 9:00:00,183.449997
4/3/2016 16:00:00,183.779999
7/3/2016 9:00:00,182.850006
7/3/2016 16:00:00,183.979996
8/3/2016 9:00:00,182.830002
8/3/2016 16:00:00,181.910004
9/3/2016 9:00:00,182.850006
9/3/2016 16:00:00,182.910004
10/3/2016 9:00:00,183.380005
10/3/2016 16:00:00,183.009995
11/3/2016 9:00:00,184.570007
11/3/2016 16:00:00,185.979996
14/3/2016 9:00:00,185.399994
14/3/2016 16:00:00,185.699997
15/3/2016 9:00:00,184.699997
15/3/2016 16:00:00,185.460007
16/3/2016 9:00:00,184.880005
16/3/2016 16:00:00,186.570007
17/3/2016 9:00:00,186.419998
17/3/2016 16:00:00,187.75
18/3/2016 9:00:00,188.350006
18/3/2016 16:00:00,188.449997
21/3/2016 9:00:00,187.179993
21/3/2016 16:00:00,187.729996
22/3/2016 9:00:00,186.889999
22/3/2016 16:00:00,187.630005
23/3/2016 9:00:00,187.179993
23/3/2016 16:00:00,186.429993
24/3/2016 9:00:00,185.25
24/3/2016 16:00:00,186.300003
28/3/2016 9:00:00,186.759995
28/3/2016 16:00:00,186.429993
29/3/2016 9:00:00,185.990005
29/3/2016 16:00:00,188.220001
30/3/2016 9:00:00,189.169998
30/3/2016 16:00:00,189.009995
31/3/2016 9:00:00,188.850006
31/3/2016 16:00:00,188.559998
1/4/2016 9:00:00,187.399994
1/4/2016 16:00:00,189.770004
4/4/2016 9:00:00,189.740005
4/4/2016 16:00:00,189.169998
5/4/2016 9:00:00,187.740005
5/4/2016 16:00:00,187.25
6/4/2016 9:00:00,187.389999
6/4/2016 16:00:00,189.289993
7/4/2016 9:00:00,188.169998
7/4/2016 16:00:00,187.059998
8/4/2016 9:00:00,188.309998
8/4/2016 16:00:00,187.570007
11/4/2016 9:00:00,188.259995
11/4/2016 16:00:00,187.080002
12/4/2016 9:00:00,187.289993
12/4/2016 16:00:00,188.899994
13/4/2016 9:00:00,189.880005
13/4/2016 16:00:00,190.789993
14/4/2016 9:00:00,190.839996
14/4/2016 16:00:00,190.770004
15/4/2016 9:00:00,190.800003
15/4/2016 16:00:00,190.559998
18/4/2016 9:00:00,189.990005
18/4/2016 16:00:00,191.940002
19/4/2016 9:00:00,192.360001
19/4/2016 16:00:00,192.520004
20/4/2016 9:00:00,192.600006
20/4/2016 16:00:00,192.679993
21/4/2016 9:00:00,192.699997
21/4/2016 16:00:00,191.610001
22/4/2016 9:00:00,191.300003
22/4/2016 16:00:00,191.660004
25/4/2016 9:00:00,191.070007
25/4/2016 16:00:00,191.350006
26/4/2016 9:00:00,191.720001
26/4/2016 16:00:00,191.630005
27/4/2016 9:00:00,191.210007
27/4/2016 16:00:00,192.029999
28/4/2016 9:00:00,191.220001
28/4/2016 16:00:00,190.300003
29/4/2016 9:00:00,189.619995
29/4/2016 16:00:00,189.220001
2/5/2016 9:00:00,189.809998
2/5/2016 16:00:00,190.729996
3/5/2016 9:00:00,189.440002
3/5/2016 16:00:00,189.100006
4/5/2016 9:00:00,187.990005
4/5/2016 16:00:00,187.990005
5/5/2016 9:00:00,188.570007
5/5/2016 16:00:00,187.970001
6/5/2016 9:00:00,187.210007
6/5/2016 16:00:00,188.649994
9/5/2016 9:00:00,188.550003
9/5/2016 16:00:00,188.850006
10/5/2016 9:00:00,189.610001
10/5/2016 16:00:00,191.190002
11/5/2016 9:00:00,190.710007
11/5/2016 16:00:00,189.399994
12/5/2016 9:00:00,190.139999
12/5/2016 16:00:00,189.509995
13/5/2016 9:00:00,189.100006
13/5/2016 16:00:00,187.759995
16/5/2016 9:00:00,187.979996
16/5/2016 16:00:00,189.630005
17/5/2016 9:00:00,189.350006
17/5/2016 16:00:00,187.960007
18/5/2016 9:00:00,187.5
18/5/2016 16:00:00,187.929993
19/5/2016 9:00:00,187.149994
19/5/2016 16:00:00,187.320007
20/5/2016 9:00:00,187.970001
20/5/2016 16:00:00,188.490005
23/5/2016 9:00:00,188.479996
23/5/2016 16:00:00,188.240005
24/5/2016 9:00:00,189.130005
24/5/2016 16:00:00,190.630005
25/5/2016 9:00:00,191.380005
25/5/2016 16:00:00,191.929993
26/5/2016 9:00:00,192.139999
26/5/2016 16:00:00,192.020004
27/5/2016 9:00:00,192.190002
27/5/2016 16:00:00,192.770004
31/5/2016 9:00:00,193.160004
31/5/2016 16:00:00,192.539993
1/6/2016 9:00:00,191.880005
1/6/2016 16:00:00,192.899994
2/6/2016 9:00:00,192.449997
2/6/2016 16:00:00,193.479996
3/6/2016 9:00:00,192.850006
3/6/2016 16:00:00,192.919998
6/6/2016 9:00:00,193.289993
6/6/2016 16:00:00,193.850006
7/6/2016 9:00:00,194.050003
7/6/2016 16:00:00,194.199997
8/6/2016 9:00:00,194.339996
8/6/2016 16:00:00,194.839996
9/6/2016 9:00:00,194.020004
9/6/2016 16:00:00,194.539993
10/6/2016 9:00:00,193.070007
10/6/2016 16:00:00,192.669998
13/6/2016 9:00:00,192.029999
13/6/2016 16:00:00,191.220001
14/6/2016 9:00:00,190.830002
14/6/2016 16:00:00,190.800003
15/6/2016 9:00:00,191.259995
15/6/2016 16:00:00,190.520004
16/6/2016 9:00:00,189.600006
16/6/2016 16:00:00,191.139999
17/6/2016 9:00:00,191.100006
17/6/2016 16:00:00,190.429993
20/6/2016 9:00:00,192.559998
20/6/2016 16:00:00,191.649994
21/6/2016 9:00:00,191.149994
21/6/2016 16:00:00,191.240005
22/6/2016 9:00:00,191.449997
22/6/2016 16:00:00,190.919998
23/6/2016 9:00:00,192.520004
23/6/2016 16:00:00,193.389999
24/6/2016 9:00:00,187
24/6/2016 16:00:00,186.339996
27/6/2016 9:00:00,185.059998
27/6/2016 16:00:00,183.050003
28/6/2016 9:00:00,184.869995
28/6/2016 16:00:00,186.429993
29/6/2016 9:00:00,187.949997
29/6/2016 16:00:00,189.639999
30/6/2016 9:00:00,190.130005
30/6/2016 16:00:00,192.199997
1/7/2016 9:00:00,192.089996
1/7/2016 16:00:00,192.600006
5/7/2016 9:00:00,191.729996
5/7/2016 16:00:00,191.25
6/7/2016 9:00:00,190.710007
6/7/2016 16:00:00,192.380005
7/7/2016 9:00:00,192.559998
7/7/2016 16:00:00,192.25
8/7/2016 9:00:00,193.630005
8/7/2016 16:00:00,195.169998
11/7/2016 9:00:00,195.619995
11/7/2016 16:00:00,195.850006
12/7/2016 9:00:00,196.839996
12/7/2016 16:00:00,197.229996
13/7/2016 9:00:00,197.690002
13/7/2016 16:00:00,197.160004
14/7/2016 9:00:00,198.580002
14/7/2016 16:00:00,198.309998
15/7/2016 9:00:00,198.929993
15/7/2016 16:00:00,198.009995
18/7/2016 9:00:00,198.149994
18/7/2016 16:00:00,198.580002
19/7/2016 9:00:00,198.130005
19/7/2016 16:00:00,198.360001
20/7/2016 9:00:00,198.919998
20/7/2016 16:00:00,199.160004
21/7/2016 9:00:00,199.070007
21/7/2016 16:00:00,198.410004
22/7/2016 9:00:00,198.619995
22/7/2016 16:00:00,199.330002
25/7/2016 9:00:00,199.100006
25/7/2016 16:00:00,198.850006
26/7/2016 9:00:00,198.699997
26/7/2016 16:00:00,198.839996
27/7/2016 9:00:00,199.289993
27/7/2016 16:00:00,198.710007
28/7/2016 9:00:00,198.490005
28/7/2016 16:00:00,198.929993
29/7/2016 9:00:00,198.630005
29/7/2016 16:00:00,199.279999
1/8/2016 9:00:00,199.330002
1/8/2016 16:00:00,199.050003
2/8/2016 9:00:00,198.789993
2/8/2016 16:00:00,197.809998
3/8/2016 9:00:00,197.740005
3/8/2016 16:00:00,198.380005
4/8/2016 9:00:00,198.5
4/8/2016 16:00:00,198.570007
5/8/2016 9:00:00,199.339996
5/8/2016 16:00:00,200.169998
8/8/2016 9:00:00,200.410004
8/8/2016 16:00:00,200.070007
9/8/2016 9:00:00,200.190002
9/8/2016 16:00:00,200.199997
10/8/2016 9:00:00,200.339996
10/8/2016 16:00:00,199.690002
11/8/2016 9:00:00,200.309998
11/8/2016 16:00:00,200.669998
12/8/2016 9:00:00,200.320007
12/8/2016 16:00:00,200.470001
15/8/2016 9:00:00,200.889999
15/8/2016 16:00:00,201.050003
16/8/2016 9:00:00,200.610001
16/8/2016 16:00:00,200.009995
17/8/2016 9:00:00,200.050003
17/8/2016 16:00:00,200.339996
18/8/2016 9:00:00,200.369995
18/8/2016 16:00:00,200.820007
19/8/2016 9:00:00,200.339996
19/8/2016 16:00:00,200.539993
22/8/2016 9:00:00,200.300003
22/8/2016 16:00:00,200.520004
23/8/2016 9:00:00,201.179993
23/8/2016 16:00:00,200.889999
24/8/2016 9:00:00,200.779999
24/8/2016 16:00:00,199.919998
25/8/2016 9:00:00,199.479996
25/8/2016 16:00:00,199.759995
26/8/2016 9:00:00,199.960007
26/8/2016 16:00:00,199.380005
29/8/2016 9:00:00,199.529999
29/8/2016 16:00:00,200.389999
30/8/2016 9:00:00,200.279999
30/8/2016 16:00:00,200.009995
31/8/2016 9:00:00,199.699997
31/8/2016 16:00:00,199.520004
1/9/2016 9:00:00,199.5
1/9/2016 16:00:00,199.479996
2/9/2016 9:00:00,200.410004
2/9/2016 16:00:00,200.369995
6/9/2016 9:00:00,200.690002
6/9/2016 16:00:00,201
7/9/2016 9:00:00,200.820007
7/9/2016 16:00:00,200.990005
8/9/2016 9:00:00,200.619995
8/9/2016 16:00:00,200.520004
9/9/2016 9:00:00,199.080002
9/9/2016 16:00:00,195.679993
12/9/2016 9:00:00,194.880005
12/9/2016 16:00:00,198.479996
13/9/2016 9:00:00,196.25
13/9/2016 16:00:00,194.779999
14/9/2016 9:00:00,194.830002
14/9/2016 16:00:00,194.660004
15/9/2016 9:00:00,194.509995
15/9/2016 16:00:00,196.660004
16/9/2016 9:00:00,196.020004
16/9/2016 16:00:00,195.889999
19/9/2016 9:00:00,196.630005
19/9/2016 16:00:00,195.949997
20/9/2016 9:00:00,196.860001
20/9/2016 16:00:00,195.970001
21/9/2016 9:00:00,196.690002
21/9/2016 16:00:00,198.169998
22/9/2016 9:00:00,199.259995
22/9/2016 16:00:00,199.360001
23/9/2016 9:00:00,198.979996
23/9/2016 16:00:00,198.289993
26/9/2016 9:00:00,197.470001
26/9/2016 16:00:00,196.710007
27/9/2016 9:00:00,196.529999
27/9/2016 16:00:00,197.910004
28/9/2016 9:00:00,198.179993
28/9/2016 16:00:00,198.979996
29/9/2016 9:00:00,198.710007
29/9/2016 16:00:00,197.110001
30/9/2016 9:00:00,198.009995
30/9/2016 16:00:00,198.690002
3/10/2016 9:00:00,198.179993
3/10/2016 16:00:00,198.059998
4/10/2016 9:00:00,198.25
4/10/2016 16:00:00,197.139999
5/10/2016 9:00:00,197.770004
5/10/2016 16:00:00,197.960007
6/10/2016 9:00:00,197.740005
6/10/2016 16:00:00,198.190002
7/10/2016 9:00:00,198.419998
7/10/2016 16:00:00,197.460007
10/10/2016 9:00:00,197.460007
10/10/2016 16:00:00,198.369995
11/10/2016 9:00:00,198
11/10/2016 16:00:00,195.960007
12/10/2016 9:00:00,196.119995
12/10/2016 16:00:00,196.210007
13/10/2016 9:00:00,194.830002
13/10/2016 16:00:00,195.580002
14/10/2016 9:00:00,196.649994
14/10/2016 16:00:00,195.630005
17/10/2016 9:00:00,195.639999
17/10/2016 16:00:00,195.050003
18/10/2016 9:00:00,196.699997
18/10/2016 16:00:00,196.199997
19/10/2016 9:00:00,196.490005
19/10/2016 16:00:00,196.740005
20/10/2016 9:00:00,196.369995
20/10/2016 16:00:00,196.419998
21/10/2016 9:00:00,195.539993
21/10/2016 16:00:00,196.470001
24/10/2016 9:00:00,197.369995
24/10/2016 16:00:00,197.270004
25/10/2016 9:00:00,197.130005
25/10/2016 16:00:00,196.710007
26/10/2016 9:00:00,195.759995
26/10/2016 16:00:00,196.270004
27/10/2016 9:00:00,197.039993
27/10/2016 16:00:00,195.75
28/10/2016 9:00:00,195.710007
28/10/2016 16:00:00,195.130005
31/10/2016 9:00:00,195.490005
31/10/2016 16:00:00,195.130005
1/11/2016 9:00:00,195.520004
1/11/2016 16:00:00,193.770004
2/11/2016 9:00:00,193.419998
2/11/2016 16:00:00,192.490005
3/11/2016 9:00:00,192.789993
3/11/2016 16:00:00,191.740005
4/11/2016 9:00:00,191.800003
4/11/2016 16:00:00,191.479996
7/11/2016 9:00:00,194.169998
7/11/2016 16:00:00,195.679993
8/11/2016 9:00:00,195.309998
8/11/2016 16:00:00,196.580002
9/11/2016 9:00:00,194.940002
9/11/2016 16:00:00,198.679993
10/11/2016 9:00:00,199.529999
10/11/2016 16:00:00,199.139999
11/11/2016 9:00:00,198.419998
11/11/2016 16:00:00,198.770004
14/11/2016 9:00:00,199.300003
14/11/2016 16:00:00,198.800003
15/11/2016 9:00:00,199.289993
15/11/2016 16:00:00,200.410004
16/11/2016 9:00:00,199.779999
16/11/2016 16:00:00,200.070007
17/11/2016 9:00:00,200.210007
17/11/2016 16:00:00,201.020004
18/11/2016 9:00:00,201.160004
18/11/2016 16:00:00,200.660004
21/11/2016 9:00:00,201.25
21/11/2016 16:00:00,202.139999
22/11/2016 9:00:00,202.580002
22/11/2016 16:00:00,202.509995
23/11/2016 9:00:00,202.139999
23/11/2016 16:00:00,202.690002
25/11/2016 9:00:00,203.080002
25/11/2016 16:00:00,203.5
28/11/2016 9:00:00,203.070007
28/11/2016 16:00:00,202.539993
29/11/2016 9:00:00,202.509995
29/11/2016 16:00:00,202.860001
30/11/2016 9:00:00,203.529999
30/11/2016 16:00:00,202.399994
1/12/2016 9:00:00,202.679993
1/12/2016 16:00:00,201.610001
2/12/2016 9:00:00,201.699997
2/12/2016 16:00:00,201.75
5/12/2016 9:00:00,202.639999
5/12/2016 16:00:00,202.910004
6/12/2016 9:00:00,203.169998
6/12/2016 16:00:00,203.619995
7/12/2016 9:00:00,203.449997
7/12/2016 16:00:00,206.199997
8/12/2016 9:00:00,206.25
8/12/2016 16:00:00,206.740005
9/12/2016 9:00:00,207.020004
9/12/2016 16:00:00,208
12/12/2016 9:00:00,207.919998
12/12/2016 16:00:00,207.770004
13/12/2016 9:00:00,208.529999
13/12/2016 16:00:00,209.190002
14/12/2016 9:00:00,208.839996
14/12/2016 16:00:00,207.460007
15/12/2016 9:00:00,207.720001
15/12/2016 16:00:00,208.229996
16/12/2016 9:00:00,208.820007
16/12/2016 16:00:00,207.869995
19/12/2016 9:00:00,208.100006
19/12/2016 16:00:00,208.339996
20/12/2016 9:00:00,208.919998
20/12/2016 16:00:00,209.139999
21/12/2016 9:00:00,209.059998
21/12/2016 16:00:00,208.570007
22/12/2016 9:00:00,207.160004
22/12/2016 16:00:00,207.009995
23/12/2016 9:00:00,206.979996
23/12/2016 16:00:00,207.190002
27/12/2016 9:00:00,207.479996
27/12/2016 16:00:00,207.699997
28/12/2016 9:00:00,208
28/12/2016 16:00:00,206.059998
29/12/2016 9:00:00,206.100006
29/12/2016 16:00:00,206.020004
30/12/2016 9:00:00,206.369995
30/12/2016 16:00:00,205.309998
3/1/2017 9:00:00,206.679993
3/1/2017 16:00:00,206.740005
4/1/2017 9:00:00,207.199997
4/1/2017 16:00:00,207.960007
5/1/2017 9:00:00,207.75
5/1/2017 16:00:00,207.800003
6/1/2017 9:00:00,207.990005
6/1/2017 16:00:00,208.610001
9/1/2017 9:00:00,208.339996
9/1/2017 16:00:00,207.949997
10/1/2017 9:00:00,207.899994
10/1/2017 16:00:00,207.919998
11/1/2017 9:00:00,207.839996
11/1/2017 16:00:00,208.509995
12/1/2017 9:00:00,207.970001
12/1/2017 16:00:00,208.050003
13/1/2017 9:00:00,208.179993
13/1/2017 16:00:00,208.460007
17/1/2017 9:00:00,207.789993
17/1/2017 16:00:00,207.720001
18/1/2017 9:00:00,208.009995
18/1/2017 16:00:00,208.160004
19/1/2017 9:00:00,208.270004
19/1/2017 16:00:00,207.460007
20/1/2017 9:00:00,208.139999
20/1/2017 16:00:00,208.130005
23/1/2017 9:00:00,207.839996
23/1/2017 16:00:00,207.649994
24/1/2017 9:00:00,207.860001
24/1/2017 16:00:00,208.970001
25/1/2017 9:00:00,209.979996
25/1/2017 16:00:00,210.710007
26/1/2017 9:00:00,210.649994
26/1/2017 16:00:00,210.550003
27/1/2017 9:00:00,210.649994
27/1/2017 16:00:00,210.25
30/1/2017 9:00:00,209.479996
30/1/2017 16:00:00,208.979996
31/1/2017 9:00:00,208.339996
31/1/2017 16:00:00,208.970001
1/2/2017 9:00:00,209.619995
1/2/2017 16:00:00,209
2/2/2017 9:00:00,208.589996
2/2/2017 16:00:00,209.089996
3/2/2017 9:00:00,210.080002
3/2/2017 16:00:00,210.639999
